41562,41617,120,686,1196,Terminated,1,1,0.96,0.3,,
41559,41615,120,686,1050,Terminated,1,1,0.98,0.29,,
41558,41618,120,686,233,Terminated,1,1,1.04,0.31,,
41559,41617,120,686,1137,Terminated,1,1,0.86,0.32,,
41562,41618,120,686,607,Terminated,1,1,0.9,0.29,,
41561,41617,120,686,677,Terminated,1,1,0.92,0.3,,
41559,41618,120,686,736,Terminated,1,1,0.81,0.29,,
41558,41617,120,686,152,Terminated,1,1,0.92,0.3,,
41560,41616,120,686,1206,Terminated,1,1,0.89,0.3,,
41557,41614,120,686,513,Terminated,1,1,1.4,0.24,,
41560,41620,120,686,402,Terminated,1,1,0.92,0.29,,
41558,41616,120,686,907,Terminated,1,1,1,0.31,,
41562,41615,120,686,828,Terminated,1,1,0.91,0.31,,
41559,41615,120,686,658,Terminated,1,1,0.92,0.28,,
41557,41614,120,686,418,Terminated,1,1,1.02,0.27,,
41560,41612,120,686,686,Terminated,1,1,0.94,0.3,,
41561,41615,120,686,790,Terminated,1,1,0.91,0.32,,
41557,41613,120,686,277,Terminated,1,1,1.13,0.3,,
41558,41621,120,686,117,Terminated,1,1,0.9,0.31,,
41560,41618,120,686,1184,Terminated,1,1,0.97,0.32,,
41562,41734,120,686,394,Terminated,1,1,1.02,0.67,,
41559,41620,120,686,812,Terminated,1,1,0.9,0.29,,
41558,41612,120,686,433,Terminated,1,1,1,0.26,,
41557,41611,120,686,443,Terminated,1,1,1.14,0.25,,
41561,41624,120,686,643,Terminated,1,1,0.78,0.3,,
41561,41613,120,686,803,Terminated,1,1,0.86,0.33,,
41557,41614,120,686,146,Terminated,1,1,1.28,0.26,,
41557,41611,120,686,1078,Terminated,1,1,1.22,0.26,,
41558,41614,120,686,918,Terminated,1,1,0.93,0.28,,
41560,41616,120,686,707,Terminated,1,1,0.88,0.3,,
